rid,eqtime,avsize,finalsize,stateent,runtime,netent
64125,11.000000,532.000000,1565,-0.690253,9.780000,-1.308300
64126,13.875000,504.125000,1197,-0.683383,25.530000,-1.461150
64127,10.500000,548.750000,1608,-0.689566,9.680000,-1.305580
64128,6.375000,360.125000,386,0.000000,5.490000,-1.355830
64129,31.750000,458.000000,1100,-0.159178,25.130000,-1.398340
64130,6.727270,352.182000,382,-0.045886,7.940000,-1.355010
64131,9.250000,458.500000,1156,-0.094244,5.940000,-1.373640
64132,7.545450,353.364000,370,0.000000,8.710000,-1.279790
64133,9.500000,456.000000,1136,-0.166711,5.970000,-1.354570
64134,7.636360,359.273000,386,-0.298080,8.990000,-1.283170
64135,10.750000,463.250000,1189,-0.088794,6.460000,-1.348300
64136,6.142860,356.000000,386,0.000000,4.580000,-1.258720
64137,9.000000,468.500000,1153,-0.123746,5.890000,-1.373640
64138,6.777780,376.333000,412,0.000000,6.980000,-1.332130
64139,9.500000,467.500000,1193,-0.126516,5.950000,-1.343070
64140,6.454550,354.000000,375,0.000000,7.550000,-1.289850
64141,9.000000,455.250000,1127,-0.215536,5.910000,-1.411350
64142,8.818180,397.091000,496,-0.421308,12.490000,-1.361820
64143,10.000000,458.250000,1148,-0.073396,6.190000,-1.358560
64144,6.125000,352.125000,373,0.000000,5.140000,-1.263280
64145,9.250000,456.750000,1110,-0.385873,5.800000,-1.419500
64146,7.636360,388.182000,440,-0.051781,10.570000,-1.368220
64147,8.750000,472.250000,1191,-0.300220,5.690000,-1.366500
64148,5.909090,365.455000,385,0.000000,7.160000,-1.322560
64149,8.500000,455.000000,1124,-0.363579,5.560000,-1.401190
64150,13.727300,490.364000,755,-0.541428,31.340000,-1.310120
64151,9.750000,467.500000,1186,-0.174744,6.740000,-1.374100
64152,7.909090,372.091000,432,0.000000,9.930000,-1.363160
64153,9.000000,456.250000,1110,-0.377208,5.870000,-1.365630
64154,7.909090,367.636000,398,-0.031612,9.610000,-1.355350
64155,9.250000,452.500000,1124,-0.235595,5.770000,-1.369010
64156,6.909090,371.364000,407,0.000000,8.600000,-1.346990
64157,10.250000,470.000000,1188,-0.410547,7.030000,-1.402640
64158,12.363600,576.273000,1041,-0.591606,36.180000,-1.248080
64159,9.000000,453.000000,1170,-0.173875,6.030000,-1.361430
64160,5.875000,347.500000,366,0.000000,4.900000,-1.344650
64161,9.000000,457.000000,1117,-0.166005,5.840000,-1.400340
64162,7.545450,410.636000,480,-0.067197,11.030000,-1.346340
64163,8.750000,459.500000,1156,-0.126589,5.460000,-1.382550
64164,7.363640,381.636000,420,0.000000,9.800000,-1.370130
64165,8.000000,453.500000,1126,-0.189794,4.820000,-1.380850
64166,8.727270,476.455000,626,-0.411748,16.090000,-1.344950
64167,8.750000,462.500000,1165,-0.125827,5.660000,-1.361200
64168,6.500000,339.167000,354,0.000000,4.300000,-1.253470
64169,9.250000,456.000000,1139,-0.137266,5.830000,-1.377190
64170,7.545450,378.545000,410,-0.030832,9.390000,-1.368760
64171,8.500000,457.750000,1169,-0.125491,5.450000,-1.389640
64172,7.181820,386.636000,419,0.000000,9.460000,-1.336990
64173,8.000000,464.500000,1150,-0.209880,5.290000,-1.362270
64174,8.000000,396.000000,467,-0.433512,11.080000,-1.334680
64175,11.000000,465.250000,1183,-0.108832,7.420000,-1.386500
64176,7.818180,328.091000,343,0.000000,8.100000,-1.230480
64177,8.750000,451.250000,1104,-0.367862,5.430000,-1.391150
64178,5.454550,342.182000,352,-0.019495,6.070000,-1.303070
64179,9.000000,454.250000,1139,-0.213868,5.860000,-1.377060
64180,5.444440,348.444000,367,0.000000,5.140000,-1.251910
64181,10.250000,463.750000,1153,-0.441849,7.000000,-1.401880
64182,13.000000,462.455000,751,-0.567040,26.690000,-1.295860
64183,8.500000,470.250000,1208,-0.228150,5.680000,-1.381800
64184,7.272730,345.273000,366,0.000000,8.150000,-1.287970
64185,8.000000,468.000000,1132,-0.427581,5.170000,-1.396100
64186,9.727270,425.091000,494,-0.056559,15.210000,-1.378090
64187,8.750000,462.250000,1157,-0.249167,5.710000,-1.396260
64188,7.181820,389.909000,434,0.000000,9.790000,-1.319670
64189,10.250000,459.500000,1147,-0.404044,6.920000,-1.383050
64190,14.090900,551.545000,953,-0.567745,38.780000,-1.274590
64191,10.250000,482.500000,1259,-0.263532,7.180000,-1.361460
64192,7.727270,375.273000,419,0.000000,9.880000,-1.345750
64193,12.000000,606.400000,1564,-0.679901,15.650000,-1.395560
64194,7.272730,387.909000,429,-0.052872,9.690000,-1.385040
64195,10.500000,531.250000,1046,-0.691033,9.230000,-1.429100
64196,6.500000,357.750000,383,0.000000,5.490000,-1.356220
64197,10.750000,512.250000,1167,-0.692838,8.510000,-1.404960
64198,8.090910,412.636000,503,-0.392426,12.070000,-1.363430
64199,10.750000,530.500000,1220,-0.693114,9.600000,-1.422830
64200,7.636360,382.727000,414,0.000000,10.040000,-1.303550
64201,9.500000,514.250000,1033,-0.692854,7.960000,-1.467950
64202,7.222220,369.000000,405,0.000000,7.220000,-1.333500
64203,9.750000,527.000000,1060,-0.688691,8.390000,-1.429380
64204,6.727270,339.091000,354,0.000000,7.350000,-1.272950
64205,10.250000,520.750000,1218,-0.693142,8.610000,-1.429880
64206,8.363640,372.000000,445,-0.395469,10.830000,-1.363660
64207,12.250000,541.000000,1260,-0.692643,11.470000,-1.387760
64208,7.454550,355.636000,373,0.000000,8.680000,-1.276800
64209,13.000000,530.250000,1306,-0.691627,10.860000,-1.379100
64210,6.250000,338.125000,355,0.000000,5.020000,-1.280610
64211,12.250000,552.000000,1404,-0.690609,11.950000,-1.356230
64212,6.545450,344.364000,357,0.000000,7.270000,-1.313370
64213,12.750000,523.000000,1507,-0.689248,10.380000,-1.291320
64214,14.363600,401.727000,585,-0.581637,23.450000,-1.350340
64215,11.250000,540.250000,1589,-0.689534,10.050000,-1.331790
64216,6.500000,311.000000,315,0.000000,2.240000,-1.240400
64217,10.000000,522.750000,1327,-0.690896,8.310000,-1.387900
64218,7.545450,403.545000,455,-0.028241,10.640000,-1.341770
64219,12.750000,559.000000,1414,-0.692471,11.790000,-1.383230
64220,7.363640,387.000000,418,0.000000,9.640000,-1.311220
64221,32.500000,531.750000,1572,-0.688946,39.250000,-1.310180
64222,10.000000,444.143000,1043,-0.674834,11.610000,-1.521600
64223,13.250000,537.750000,1621,-0.689141,12.620000,-1.302240
64224,7.636360,387.364000,413,0.000000,10.210000,-1.305750
64225,11.000000,509.250000,1052,-0.687868,9.310000,-1.463040
64226,6.666670,357.444000,382,0.000000,6.480000,-1.302700
64227,10.000000,534.500000,1057,-0.687821,8.880000,-1.431110
64228,7.363640,403.909000,468,0.000000,10.400000,-1.380970
64229,11.250000,515.000000,1199,-0.691490,9.820000,-1.386750
64230,8.636360,396.091000,460,-0.411228,11.760000,-1.398130
64231,10.500000,540.750000,1248,-0.691913,9.240000,-1.404700
64232,6.666670,368.778000,404,0.000000,6.630000,-1.309650
64233,10.500000,521.000000,1052,-0.692272,8.930000,-1.454990
64234,7.900000,384.000000,424,0.000000,9.270000,-1.283950
64235,12.000000,543.250000,1043,-0.687473,11.170000,-1.405370
64236,7.000000,400.636000,450,0.000000,9.580000,-1.377400
64237,9.750000,518.500000,1195,-0.692993,7.750000,-1.430990
64238,10.545500,459.364000,642,-0.495176,19.360000,-1.328100
64239,10.500000,529.500000,1198,-0.690323,8.670000,-1.394670
64240,5.909090,336.091000,348,0.000000,6.340000,-1.207970
64241,10.000000,525.750000,1279,-0.691427,8.500000,-1.388140
64242,6.727270,383.364000,414,-0.016968,8.690000,-1.311650
64243,34.500000,540.000000,1347,-0.691596,29.960000,-1.377870
64244,6.909090,383.909000,422,0.000000,9.170000,-1.341710
64245,11.750000,533.000000,1524,-0.685841,10.790000,-1.331430
64246,19.000000,552.727000,1160,-0.680788,54.620000,-1.219210
64247,12.750000,557.750000,1673,-0.688737,12.690000,-1.275320
64248,7.545450,402.000000,449,0.000000,10.470000,-1.310680
64249,11.500000,522.750000,1321,-0.689220,10.140000,-1.425860
64250,8.454550,351.455000,383,-0.069609,9.840000,-1.326900
64251,12.750000,548.250000,1426,-0.691242,12.190000,-1.364080
64252,8.000000,347.818000,371,0.000000,9.010000,-1.284710
64253,11.000000,545.250000,1631,-0.687380,9.900000,-1.323110
64254,13.777800,474.778000,1126,-0.683017,26.800000,-1.456750
64255,12.500000,534.000000,1582,-0.687632,12.170000,-1.304250
64256,10.000000,432.000000,1026,0.000000,2.820000,-1.323130
64257,12.666700,600.667000,1648,-0.687170,9.920000,-1.300500
64258,9.000000,433.000000,1009,-0.140653,2.640000,-1.337520
64259,13.000000,591.333000,1690,-0.693136,9.250000,-1.264860
64260,10.500000,435.500000,1032,0.000000,2.940000,-1.306160
64261,12.666700,595.333000,1546,-0.686048,9.320000,-1.336870
64262,13.333300,618.333000,1796,-0.195554,11.450000,-1.265690
64263,10.666700,591.333000,1566,-0.693127,8.070000,-1.337300
64264,10.000000,433.000000,1032,0.000000,2.830000,-1.327700
64265,12.333300,595.333000,1610,-0.686744,9.010000,-1.303880
64266,10.000000,436.000000,1052,-0.164668,2.840000,-1.345630
64267,11.000000,591.333000,1643,-0.693012,7.930000,-1.305200
64268,9.500000,436.000000,1046,0.000000,2.790000,-1.329790
64269,12.333300,586.333000,1488,-0.688840,8.330000,-1.351730
64270,13.000000,618.667000,1769,-0.206020,10.270000,-1.248700
64271,11.000000,591.333000,1587,-0.693131,8.030000,-1.311700
64272,9.500000,431.500000,1011,0.000000,2.740000,-1.349080
64273,12.333300,593.333000,1516,-0.673963,8.600000,-1.327470
64274,12.000000,618.667000,1789,-0.104964,9.710000,-1.260530
64275,11.666700,590.333000,1509,-0.684426,8.020000,-1.343860
64276,9.500000,435.500000,1046,0.000000,2.770000,-1.332390
64277,39.666700,585.667000,1513,-0.681036,37.760000,-1.328160
64278,8.500000,435.500000,1007,-0.191586,2.460000,-1.353710
64279,11.333300,595.333000,1529,-0.690217,8.550000,-1.336920
64280,9.000000,433.500000,1031,0.000000,2.790000,-1.304730
64281,13.666700,599.333000,1535,-0.665543,9.660000,-1.348500
64282,10.500000,434.500000,1013,-0.175648,3.280000,-1.324740
64283,13.666700,593.333000,1488,-0.682770,10.230000,-1.345340
64284,10.500000,433.500000,1042,0.000000,3.040000,-1.306160
64285,14.000000,595.333000,1555,-0.673786,11.510000,-1.359200
64286,14.333300,620.667000,1768,-0.249582,11.070000,-1.257270
64287,11.666700,589.000000,1521,-0.688844,8.310000,-1.334360
64288,54.000000,435.000000,1018,0.000000,20.500000,-1.335600
64289,14.000000,591.667000,1581,-0.676111,10.770000,-1.294940
64290,12.333300,624.333000,1831,-0.115352,10.040000,-1.259060
64291,13.000000,595.667000,1661,-0.692676,9.470000,-1.286130
64292,10.500000,438.000000,1022,0.000000,3.160000,-1.301300
64293,12.333300,593.333000,1532,-0.685759,9.390000,-1.336590
64294,13.333300,616.667000,1758,-0.202018,10.650000,-1.237950
64295,39.333300,594.000000,1568,-0.693127,38.480000,-1.296410
64296,9.500000,430.500000,1019,0.000000,2.730000,-1.312120
64297,13.333300,590.667000,1615,-0.685069,10.070000,-1.287240
64298,9.000000,435.500000,1002,-0.141409,2.570000,-1.316770
64299,12.666700,596.000000,1664,-0.692048,9.820000,-1.281340
64300,10.000000,434.000000,1034,0.000000,2.940000,-1.325040
64301,39.333300,596.000000,1572,-0.681251,38.400000,-1.300980
64302,40.333300,620.333000,1776,-0.210283,44.400000,-1.264150
64303,13.333300,594.333000,1543,-0.693055,10.740000,-1.297180
64304,10.000000,437.000000,1027,0.000000,3.200000,-1.309880
64305,12.333300,599.667000,1529,-0.669240,9.780000,-1.341060
64306,10.000000,434.000000,1010,-0.185181,2.860000,-1.343560
64307,41.333300,586.000000,1498,-0.682520,25.790000,-1.347510
64308,9.500000,434.000000,1029,0.000000,2.880000,-1.348130
64309,13.666700,603.333000,1545,-0.684318,9.890000,-1.304390
64310,9.500000,441.000000,1033,-0.274875,2.780000,-1.326530
64311,13.000000,593.000000,1543,-0.688093,9.760000,-1.326670
64312,9.000000,431.000000,1018,0.000000,2.540000,-1.319230
64313,12.333300,591.667000,1492,-0.666641,9.250000,-1.343310
64314,9.000000,435.500000,1017,-0.178184,2.680000,-1.326500
64315,11.333300,588.000000,1452,-0.682041,8.050000,-1.353990
64316,9.000000,438.000000,1053,0.000000,2.700000,-1.328390
64317,12.333300,598.667000,1552,-0.681142,8.920000,-1.313800
64318,13.333300,619.000000,1783,-0.219212,10.460000,-1.280030
64319,11.333300,591.000000,1503,-0.690515,8.350000,-1.354030
64320,10.500000,431.500000,1016,0.000000,3.080000,-1.315120
64321,10.666700,593.333000,1545,-0.662750,7.530000,-1.303380
64322,13.000000,618.000000,1775,-0.101310,9.920000,-1.254030
64323,12.000000,588.000000,1547,-0.672003,8.310000,-1.298190
64324,9.500000,435.500000,1040,0.000000,3.000000,-1.315730
64325,12.333300,589.000000,1455,-0.682993,8.680000,-1.339050
64326,12.333300,622.333000,1806,-0.184754,10.080000,-1.254310
64327,10.333300,591.000000,1434,-0.685423,7.610000,-1.333730
64328,9.500000,433.000000,1040,0.000000,2.880000,-1.333850
64329,13.666700,596.000000,1544,-0.658513,9.510000,-1.295530
64330,10.000000,432.000000,1003,-0.201003,2.920000,-1.340300
64331,12.000000,589.667000,1566,-0.675901,8.630000,-1.336810
64332,10.000000,435.000000,1030,0.000000,3.200000,-1.316560
64333,12.000000,587.000000,1458,-0.682337,8.950000,-1.341730
64334,12.666700,619.333000,1792,-0.226168,10.310000,-1.256760
64335,11.000000,590.000000,1471,-0.689647,7.910000,-1.364430
64336,9.000000,431.000000,1021,0.000000,2.660000,-1.308260
64337,15.333300,589.667000,1445,-0.667319,10.080000,-1.358250
64338,11.500000,435.000000,1009,-0.182293,3.800000,-1.346890
64339,13.666700,601.000000,1476,-0.676819,9.820000,-1.338160
64340,11.500000,434.500000,1033,0.000000,3.320000,-1.302640
64341,12.333300,602.667000,1575,-0.689469,9.420000,-1.316370
64342,13.333300,622.000000,1779,-0.231980,10.650000,-1.233470
64343,13.666700,598.667000,1562,-0.690665,10.530000,-1.304310
64344,10.000000,434.000000,1019,0.000000,3.070000,-1.324060
64345,12.666700,589.667000,1453,-0.673785,9.780000,-1.348010
64346,11.666700,619.000000,1782,-0.100995,9.680000,-1.257980
64347,13.666700,600.000000,1498,-0.679156,10.890000,-1.354390
64348,8.000000,434.500000,1034,0.000000,2.420000,-1.313030
64349,12.000000,594.333000,1543,-0.689539,9.550000,-1.310390
64350,14.000000,613.000000,1723,-0.276153,11.160000,-1.272620
64351,14.333300,593.000000,1539,-0.689180,10.690000,-1.314640
64352,9.000000,435.500000,1021,0.000000,2.680000,-1.326700
64353,13.333300,596.667000,1570,-0.657620,9.000000,-1.326970
64354,10.500000,439.000000,1016,-0.190319,3.220000,-1.303420
64355,12.666700,594.000000,1540,-0.676764,8.910000,-1.319900
64356,54.000000,436.500000,1026,0.000000,20.580000,-1.312150
64357,14.000000,589.667000,1503,-0.679137,10.870000,-1.340810
64358,9.500000,436.000000,1011,-0.241260,2.730000,-1.340990
64359,11.000000,592.000000,1462,-0.690416,7.820000,-1.356120
64360,10.500000,439.000000,1041,0.000000,3.070000,-1.301460
64361,10.333300,585.667000,1548,-0.670249,7.470000,-1.307130
64362,9.000000,437.000000,1025,-0.186121,2.570000,-1.322110
64363,11.333300,585.000000,1554,-0.683092,7.760000,-1.319120
64364,9.500000,432.500000,1054,0.000000,2.760000,-1.316670
64365,11.666700,596.333000,1484,-0.684578,8.460000,-1.351320
64366,11.000000,433.000000,1019,-0.250250,3.130000,-1.342660
64367,11.666700,595.333000,1498,-0.689492,8.540000,-1.313190
64368,10.500000,431.500000,1032,0.000000,2.880000,-1.320370
64369,10.666700,591.667000,1454,-0.674756,7.850000,-1.314070
64370,10.500000,433.500000,1010,-0.169828,3.070000,-1.332820
64371,14.000000,592.000000,1477,-0.677209,10.580000,-1.319630
64372,10.000000,435.500000,1039,0.000000,2.870000,-1.331120
64373,43.000000,594.667000,1545,-0.689095,27.440000,-1.337210
64374,9.500000,429.000000,1014,-0.207988,2.650000,-1.331740
64375,12.333300,587.667000,1542,-0.689910,9.300000,-1.328380
64376,9.500000,432.000000,1020,0.000000,2.730000,-1.322180
64377,13.333300,586.667000,1448,-0.672391,9.950000,-1.350470
64378,10.500000,433.500000,1008,-0.179378,3.300000,-1.348430
64379,39.333300,590.333000,1459,-0.678512,37.650000,-1.338940
64380,9.000000,435.500000,1053,0.000000,2.700000,-1.317940
64381,40.000000,593.667000,1548,-0.688814,38.590000,-1.314970
64382,12.666700,611.667000,1761,-0.256173,10.440000,-1.261080
64383,12.000000,592.000000,1555,-0.688913,8.530000,-1.305390
64384,10.000000,432.000000,1021,0.000000,2.900000,-1.326680
64385,13.666700,595.000000,1620,-0.684397,9.890000,-1.294920
64386,11.000000,436.500000,1011,-0.182023,3.410000,-1.309450
64387,12.333300,593.000000,1644,-0.692981,9.190000,-1.283370
64388,11.500000,433.000000,1043,0.000000,3.410000,-1.343130
64389,10.666700,588.333000,1516,-0.686847,7.760000,-1.335820
64390,9.500000,435.000000,1012,-0.248910,2.770000,-1.317300
64391,12.333300,603.667000,1613,-0.693147,8.940000,-1.297830
64392,9.500000,434.000000,1041,0.000000,2.770000,-1.334200
64393,12.000000,596.000000,1615,-0.683755,9.360000,-1.287930
64394,9.500000,436.500000,1019,-0.146255,2.780000,-1.345670
64395,12.333300,590.667000,1632,-0.692425,9.360000,-1.294760
64396,10.500000,434.000000,1037,0.000000,3.140000,-1.303910
64397,11.666700,592.667000,1514,-0.691533,8.190000,-1.329460
64398,40.333300,615.333000,1734,-0.269201,41.710000,-1.263960
64399,13.333300,592.000000,1532,-0.693146,9.280000,-1.313510
64400,10.500000,431.500000,1013,0.000000,3.120000,-1.311970
64401,14.000000,590.333000,1474,-0.665662,10.750000,-1.336440
64402,39.666700,615.333000,1782,-0.100995,41.910000,-1.250520
64403,13.333300,585.333000,1470,-0.679307,10.140000,-1.311360
64404,9.000000,429.500000,1026,0.000000,2.690000,-1.305390
64405,12.333300,598.333000,1530,-0.682583,8.730000,-1.320020
64406,39.666700,614.667000,1753,-0.210680,40.930000,-1.269720
64407,13.333300,590.000000,1486,-0.691839,9.380000,-1.346550
64408,11.500000,440.000000,1037,0.000000,3.150000,-1.282800
64409,12.333300,587.000000,1485,-0.664947,8.920000,-1.350140
64410,9.000000,430.500000,1009,-0.225492,2.660000,-1.348250
64411,42.333300,593.667000,1506,-0.677703,26.480000,-1.334500
64412,9.500000,431.500000,1028,0.000000,2.850000,-1.338180
64413,14.000000,598.000000,1557,-0.677467,11.450000,-1.323790
64414,41.666700,620.000000,1758,-0.227781,46.370000,-1.259000
64415,11.333300,593.000000,1498,-0.690917,8.670000,-1.334710
64416,9.500000,430.000000,1031,0.000000,2.720000,-1.307120
64417,12.000000,588.333000,1592,-0.687961,9.240000,-1.282300
64418,11.666700,620.333000,1806,-0.091237,10.470000,-1.261430
64419,12.666700,598.000000,1684,-0.692425,9.610000,-1.259620
64420,11.500000,437.000000,1045,0.000000,3.570000,-1.306830
64421,11.333300,586.667000,1513,-0.685325,9.060000,-1.316210
64422,55.000000,432.000000,1008,-0.269860,20.510000,-1.324810
64423,13.000000,599.333000,1573,-0.692900,9.730000,-1.318540
64424,9.000000,434.000000,1043,0.000000,2.750000,-1.322090
64425,11.666700,592.667000,1611,-0.682651,8.410000,-1.279840
64426,12.666700,620.667000,1779,-0.103287,10.390000,-1.253340
64427,12.333300,590.000000,1629,-0.690907,9.060000,-1.297570
64428,9.500000,432.500000,1027,0.000000,2.960000,-1.325960
64429,11.666700,587.000000,1485,-0.688633,8.600000,-1.332490
64430,9.500000,433.500000,1003,-0.270808,3.020000,-1.340980
64431,11.666700,593.667000,1536,-0.693146,8.520000,-1.338930
64432,10.000000,435.000000,1032,0.000000,3.020000,-1.328510
64433,12.666700,589.667000,1465,-0.667401,9.600000,-1.328950
64434,8.500000,433.000000,1028,-0.173713,2.470000,-1.325200
64435,13.333300,591.667000,1496,-0.677968,10.010000,-1.341040
64436,10.000000,433.500000,1029,0.000000,3.070000,-1.303460
64437,12.333300,589.333000,1519,-0.680508,9.000000,-1.346630
64438,10.000000,440.500000,1039,-0.212585,2.900000,-1.330160
64439,12.666700,591.000000,1518,-0.691146,10.090000,-1.323690
64440,7.500000,434.000000,1015,0.000000,2.330000,-1.297240
64441,10.666700,589.667000,1477,-0.667822,7.820000,-1.352690
64442,10.000000,437.000000,1016,-0.221626,3.050000,-1.297940
64443,13.333300,593.667000,1484,-0.678889,10.360000,-1.338260
64444,10.000000,433.000000,1006,0.000000,2.940000,-1.322660
64445,12.333300,588.667000,1507,-0.686389,9.180000,-1.300350
64446,9.500000,431.500000,1006,-0.270238,2.730000,-1.357630
64447,11.666700,605.667000,1570,-0.690600,8.620000,-1.311640
64448,9.000000,436.000000,1027,0.000000,2.700000,-1.319440
64449,13.666700,594.000000,1574,-0.660168,10.560000,-1.332860
64450,11.000000,437.000000,1035,-0.172826,3.270000,-1.298700
64451,13.333300,599.333000,1633,-0.680905,9.180000,-1.314100
64452,9.500000,436.000000,1022,0.000000,2.900000,-1.310980
64453,11.333300,590.667000,1481,-0.677776,8.470000,-1.332460
64454,12.000000,622.667000,1769,-0.161129,9.860000,-1.261010
64455,13.666700,596.000000,1494,-0.688495,10.230000,-1.305480
64456,11.500000,431.000000,1038,0.000000,2.940000,-1.315870
64457,12.000000,590.333000,1546,-0.662628,9.000000,-1.318530
64458,9.500000,436.500000,1015,-0.202126,2.780000,-1.342220
64459,11.333300,591.667000,1554,-0.671252,8.300000,-1.333920
64460,11.500000,433.000000,1036,0.000000,3.720000,-1.316240
64461,12.333300,593.000000,1492,-0.685523,9.510000,-1.321460
64462,10.000000,435.500000,1009,-0.267193,3.380000,-1.340620
64463,11.333300,590.000000,1459,-0.688860,8.420000,-1.334540
64464,9.500000,435.500000,1044,0.000000,2.890000,-1.310630
64465,15.000000,593.667000,1472,-0.672791,10.610000,-1.363880
64466,9.500000,432.000000,1020,-0.183821,2.750000,-1.336440
64467,13.000000,590.333000,1473,-0.678558,8.940000,-1.339940
64468,10.000000,441.500000,1027,0.000000,3.030000,-1.282460
64469,12.000000,585.333000,1558,-0.690561,9.470000,-1.311970
64470,12.666700,611.667000,1740,-0.224748,10.350000,-1.269640
64471,13.333300,601.333000,1604,-0.689112,10.570000,-1.314160
64472,10.000000,436.000000,1023,0.000000,2.850000,-1.322840
64473,14.000000,596.000000,1479,-0.674464,10.690000,-1.324570
64474,11.500000,435.500000,1006,-0.179646,3.200000,-1.328060
64475,40.333300,596.000000,1475,-0.679962,39.230000,-1.332220
64476,9.500000,434.000000,1044,0.000000,2.740000,-1.323130
64477,12.333300,588.667000,1568,-0.690313,9.570000,-1.315290
64478,9.500000,435.500000,1001,-0.288231,2.870000,-1.318620
64479,14.333300,597.333000,1593,-0.689445,11.740000,-1.290370
64480,9.000000,433.000000,1037,0.000000,2.780000,-1.312230
64481,16.333300,588.000000,1543,-0.662670,12.380000,-1.334020
64482,11.000000,434.500000,1005,-0.173595,3.310000,-1.328970
64483,13.000000,595.667000,1574,-0.676077,10.310000,-1.283110
64484,10.000000,432.000000,1046,0.000000,3.000000,-1.333410
64485,43.000000,588.000000,1430,-0.679698,26.290000,-1.347960
64486,13.333300,617.000000,1766,-0.215983,11.260000,-1.251790
64487,12.666700,594.667000,1486,-0.687339,9.880000,-1.331440
64488,9.000000,438.000000,1034,0.000000,2.770000,-1.315640
64489,11.666700,589.000000,1520,-0.657397,7.980000,-1.323960
64490,7.500000,434.500000,1015,-0.156504,2.310000,-1.361100
64491,12.666700,586.333000,1520,-0.671100,9.350000,-1.319920
64492,9.000000,434.000000,1024,0.000000,2.670000,-1.319700
64493,11.333300,595.667000,1503,-0.685051,8.650000,-1.329240
64494,13.666700,614.667000,1756,-0.235715,11.160000,-1.253730
64495,11.666700,595.000000,1476,-0.688381,8.960000,-1.322030
64496,10.000000,433.500000,1030,0.000000,3.200000,-1.307220
64497,11.666700,591.333000,1476,-0.676070,8.810000,-1.342270
64498,10.000000,432.000000,1004,-0.182973,2.830000,-1.335300
64499,11.666700,602.000000,1513,-0.680618,9.260000,-1.319200
64500,9.500000,436.500000,1026,0.000000,2.790000,-1.327960
64501,11.000000,595.000000,1563,-0.689412,8.220000,-1.332120
64502,9.000000,436.500000,1028,-0.227823,2.580000,-1.322420
64503,12.666700,595.667000,1543,-0.686702,9.300000,-1.318360
64504,9.500000,440.500000,1044,0.000000,2.850000,-1.313190
64505,12.333300,592.667000,1481,-0.679174,9.030000,-1.346180
64506,9.000000,435.000000,1012,-0.219507,2.560000,-1.325470
64507,11.333300,594.667000,1479,-0.680900,8.740000,-1.350690
64508,9.000000,437.500000,1031,0.000000,2.760000,-1.291660
64509,14.000000,593.333000,1569,-0.687335,10.610000,-1.326120
64510,9.500000,434.500000,1014,-0.261276,2.770000,-1.306020
64511,40.666700,598.667000,1586,-0.687117,39.480000,-1.321010
64512,5.500000,300.000000,300,0.000000,0.980000,-1.337240
64513,7.666670,467.000000,1027,0.000000,3.670000,-1.375990
64514,7.166670,333.667000,347,0.000000,4.170000,-1.324090
64515,7.000000,469.333000,1027,0.000000,3.330000,-1.374020
64516,5.500000,300.000000,300,0.000000,1.020000,-1.336240
64517,11.000000,466.000000,1039,-0.123971,5.570000,-1.383110
64518,6.600000,362.500000,406,-0.066388,7.400000,-1.347830
64519,9.333330,467.333000,1039,-0.007647,4.800000,-1.363960
64520,6.000000,300.000000,300,0.000000,1.010000,-1.293430
64521,7.333330,462.667000,1015,-0.007805,3.210000,-1.365900
64522,7.600000,384.500000,436,-0.072646,8.870000,-1.377860
64523,6.333330,464.000000,1020,0.000000,2.840000,-1.369380
64524,5.500000,300.000000,300,0.000000,1.050000,-1.317780
64525,9.333330,474.000000,1045,-0.087033,4.670000,-1.378760
64526,10.000000,499.400000,836,-0.377932,18.990000,-1.351400
64527,7.000000,466.333000,1038,0.000000,3.310000,-1.374470
64528,5.500000,300.000000,300,0.000000,0.990000,-1.357270
64529,8.000000,468.000000,1034,-0.117438,3.820000,-1.381090
64530,7.375000,358.375000,404,0.000000,6.370000,-1.339640
64531,6.333330,464.000000,1022,0.000000,3.030000,-1.355040
64532,4.000000,300.000000,300,0.000000,0.740000,-1.402250
64533,9.000000,477.333000,1077,-0.240497,4.550000,-1.372730
64534,13.900000,450.100000,647,-0.419884,23.610000,-1.313850
64535,9.333330,471.333000,1048,-0.013856,4.290000,-1.355570
64536,4.500000,300.000000,300,0.000000,0.810000,-1.269520
64537,7.666670,468.000000,1032,-0.114054,3.560000,-1.373740
64538,7.700000,420.000000,494,-0.065644,10.540000,-1.356980
64539,7.333330,462.667000,1016,0.000000,3.110000,-1.367420
64540,4.500000,300.000000,300,0.000000,0.820000,-1.270550
64541,8.333330,470.000000,1056,-0.210064,4.180000,-1.374900
64542,14.900000,563.800000,1185,-0.551663,40.400000,-1.233840
64543,8.666670,464.667000,1027,-0.007725,4.080000,-1.378580
64544,5.000000,300.000000,300,0.000000,0.910000,-1.301970
64545,8.666670,469.667000,1045,-0.087033,4.360000,-1.397830
64546,5.875000,339.750000,364,0.000000,4.720000,-1.320680
64547,6.666670,468.000000,1032,0.000000,2.900000,-1.347570
64548,4.000000,300.000000,300,0.000000,0.720000,-1.437610
64549,9.333330,475.667000,1078,-0.196050,4.730000,-1.359800
64550,7.800000,327.500000,347,-0.087300,7.400000,-1.278380
64551,6.000000,462.333000,1014,0.000000,2.800000,-1.354730
64552,4.500000,300.000000,300,0.000000,0.810000,-1.299480
64553,10.333300,481.667000,1089,-0.126113,5.510000,-1.380350
